,Unnamed: 0,playlist,name,followers,num_songs,av_song_pop,pct_explicit,avg_dur,av_artist_followers,pop_pct,rap_pct,rock_pct,hip_hop_pct,country_pct,metal_pct,indie_folk_pct,rnb_pct,edm_pct,classical_pct,jazz_pct,popular_artist_pct,top_3_artist_av_pop,top_artist_pop,Demi Lovato,Lil Wayne,BeyoncÌÄå©,Selena Gomez,SZA,Marshmello,Coldplay,Kanye West,Kygo,Dua Lipa,XXXTENTACION,Sia,Camila Cabello,Migos,Gucci Mane,Imagine Dragons,Rihanna,Travis Scott,Maroon 5,Taylor Swift,The Weeknd,Ty Dolla $ign,Nicki Minaj,Daddy Yankee,Young Thug,Lil Uzi Vert,Kendrick Lamar,Eminem,Chris Brown,Future,Justin Bieber,J Balvin,Sam Smith,21 Savage,Ozuna,Bad Bunny,Khalid,Ed Sheeran,Drake,Post Malone
794,799,78Afk1ZdGIAwEG8s3hq49D,The Roots of... Mumford & Sons,152.0,28,23.3214285714,0.0,215037.464286,446764.5,0.607142857143,0.035714285714300006,0.535714285714,0.035714285714300006,0.17857142857099997,0.0,0.785714285714,0.07142857142860001,0.107142857143,0.0,0.035714285714300006,0.214285714286,80.3333333333,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,800,2EjRsHG8m4bGCrhCoJ1ykn,Bluegrass Byways,812119.0,19,22.894736842100002,0.0,212863.210526,36787.21052631579,0.263157894737,0.0,0.368421052632,0.0,0.210526315789,0.0,0.42105263157899997,0.0,0.0,0.0,0.0,0.0,59.6666666667,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,801,37i9dQZF1DX0611i4oGheJ,Torch & Twang,151.0,100,28.3,0.0,227132.79,33492.32,0.3,0.0,0.28,0.0,0.29,0.0,0.4,0.01,0.0,0.0,0.0,0.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,802,37i9dQZF1DXaImRpG7HXqp,Acoustic Calm,29280.0,64,42.328125,0.0,223973.71875,72955.03125,0.203125,0.0,0.09375,0.0,0.0,0.0,0.15625,0.0,0.0,0.078125,0.046875,0.046875,77.6666666667,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,803,7pD7pMFxcq8agMXqLQCggM,Rock & Roots,68012.0,55,23.9272727273,0.0181818181818,219524.30909099997,118625.34545454544,0.381818181818,0.0,0.6,0.0,0.581818181818,0.0,0.563636363636,0.0,0.0363636363636,0.0,0.0181818181818,0.0181818181818,73.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,804,37i9dQZF1DXe5Q8muTQked,Leonard Cohen: The Covers,86950.0,60,25.05,0.0,266761.1,264702.53333333327,0.4,0.0166666666667,0.516666666667,0.0166666666667,0.15,0.0166666666667,0.666666666667,0.0333333333333,0.0333333333333,0.0,0.05,0.06666666666669999,80.3333333333,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,805,37i9dQZF1DX3gS3sGABRho,Decompression,416.0,24,36.7916666667,0.0,235547.416667,659037.5416666665,0.375,0.0416666666667,0.25,0.29166666666700003,0.0,0.0,0.20833333333299997,0.0416666666667,0.0,0.0,0.125,0.166666666667,85.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,806,37i9dQZF1DWZd79rJ6a7lp,Sleep,91894.0,100,60.95,0.0,186652.98,20692.96,0.05,0.03,0.06,0.04,0.0,0.0,0.02,0.02,0.0,0.04,0.0,0.0,71.6666666667,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,807,37i9dQZF1DX7K31D69s4M1,Piano in the Background,439038.0,100,59.75,0.0,180445.52,2160.56,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,808,37i9dQZF1DX1s9knjP51Oa,Calm Vibes,0.0,50,53.32,0.0,168788.22,12505.36,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,71.3333333333,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,809,37i9dQZF1DWXe9gFZP0gtP,Stress Relief,447786.0,87,47.6436781609,0.0,216177.931034,72230.25287356322,0.137931034483,0.0114942528736,0.35632183908,0.0459770114943,0.0,0.0114942528736,0.12643678160900002,0.08045977011489999,0.0,0.287356321839,0.0229885057471,0.0114942528736,74.6666666667,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,810,37i9dQZF1DX3Ogo9pFvBkY,Ambient Chill,13560.0,52,59.6153846154,0.0,179166.096154,8369.365384615385,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0961538461538,0.0,0.0192307692308,72.6666666667,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,811,37i9dQZF1DWSUFOo47GEsI,Sleep Tight,5958.0,72,51.4444444444,0.0,244626.138889,8008.11111111111,0.0277777777778,0.0,0.0138888888889,0.0,0.0,0.0277777777778,0.0138888888889,0.0,0.0,0.0138888888889,0.0,0.0138888888889,72.3333333333,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,812,37i9dQZF1DX0ynPp7KaiSY,Winter Classical,7134.0,50,24.64,0.0,302876.8,117671.84,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.06,78.3333333333,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,813,37i9dQZF1DWZm0IlR3JPVY,Spring Classical,4798.0,50,24.22,0.0,321444.52,125518.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.06,77.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,814,37i9dQZF1DXcN1fAVSf7CR,Top Classical - 2017 Edition,11140.0,50,36.68,0.0,402808.32,347020.42,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.26,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,815,37i9dQZF1DX7dzHXrANAir,Classical X,41543.0,50,26.98,0.0,341315.5,57126.04,0.18,0.0,0.22,0.02,0.0,0.0,0.06,0.0,0.0,0.4,0.1,0.04,77.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,816,37i9dQZF1DX5DMh4a0MOAn,Lucid Dreamer,30695.0,47,48.2553191489,0.0,238205.40425500003,73970.0,0.14893617021299999,0.0,0.0425531914894,0.0,0.0,0.0,0.127659574468,0.0,0.0,0.659574468085,0.0,0.08510638297869999,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,818,37i9dQZF1DXc6Umi4GHdr1,A Soft Backdrop,5762.0,39,44.2820512821,0.0,281386.230769,148443.67567567568,0.179487179487,0.0,0.0769230769231,0.0,0.025641025641,0.0,0.153846153846,0.0,0.0,0.0512820512821,0.564102564103,0.025641025641,73.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,819,37i9dQZF1DX8GjsySWIS1x,Epic Gaming,1679.0,100,42.0,0.0,220816.53,236341.46,0.03,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.31,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,820,37i9dQZF1DXdCsscAsbRNz,Peace,8183.0,100,51.93,0.0,200899.15,24078.26,0.0,0.0,0.05,0.03,0.0,0.0,0.04,0.03,0.0,0.02,0.02,0.01,71.6666666667,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,821,37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,74183.0,50,58.14,0.0,252984.54,50383.7,0.08,0.0,0.24,0.02,0.0,0.0,0.02,0.02,0.0,0.06,0.0,0.0,71.6666666667,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,822,37i9dQZF1DXbPHTEEyQ6Hv,Christmas Peaceful Piano,165520.0,91,52.8241758242,0.0,179022.054945,12883.21978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978021978,0.010989010989,0.010989010989,74.3333333333,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,823,7J8HlMdOq82WJAU6JmhR5d,A Soft Piano Christmas,1761453.0,71,47.309859154899996,0.0,174666.39436600002,1834.9718309859156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070423,0.0281690140845,0.0,69.6666666667,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,824,37i9dQZF1DX5Ufz5ldo0J4,Keep Calm,0.0,77,49.0,0.0,230642.623377,4883.662337662337,0.025974025974,0.012987012987,0.012987012987,0.012987012987,0.0,0.0,0.025974025974,0.0,0.0,0.0,0.0,0.0,69.6666666667,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,825,37i9dQZF1DX4Q2SnB3glnP,SPA Treatment,29043.0,77,51.8441558442,0.0,238300.92207800003,2002.1948051948048,0.012987012987,0.012987012987,0.0,0.012987012987,0.0,0.025974025974,0.012987012987,0.0,0.0,0.0,0.0,0.0,62.3333333333,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,826,37i9dQZF1DX9sIqqvKsjG8,Instrumental Study,190920.0,78,52.5256410256,0.0,248893.987179,18107.705128205132,0.025641025641,0.0384615384615,0.0,0.0512820512821,0.0,0.0,0.025641025641,0.0,0.0,0.025641025641,0.0128205128205,0.0128205128205,72.3333333333,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,827,37i9dQZF1DWWDS2ZZ3dPsR,Targeted,1235.0,76,48.1710526316,0.0,248794.513158,6107.828947368421,0.013157894736799998,0.0,0.0,0.0,0.0,0.013157894736799998,0.013157894736799998,0.0,0.0,0.013157894736799998,0.0,0.0,67.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,828,37i9dQZF1DXboGLA1CNczK,Women of SXSW,3362.0,55,30.6,0.12727272727299999,218423.836364,44908.472727272725,0.34545454545500004,0.0363636363636,0.254545454545,0.0181818181818,0.0181818181818,0.0,0.6,0.2,0.0,0.0,0.0,0.0181818181818,74.6666666667,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,829,37i9dQZF1DX6QDedCAYqRI,Haunting Vocals,912960.0,51,38.411764705900005,0.0392156862745,240889.47058800003,576411.3333333335,0.509803921569,0.019607843137299998,0.196078431373,0.019607843137299998,0.0,0.0392156862745,0.49019607843099994,0.254901960784,0.0392156862745,0.0,0.019607843137299998,0.196078431373,89.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,830,1OhJNFdK6FhLToiHmx7abI,POST,257.0,42,6.2380952381,0.0,252710.380952,40838.5,0.190476190476,0.0,0.309523809524,0.0,0.0,0.0,0.309523809524,0.0,0.0,0.0,0.0,0.0,64.6666666667,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,831,37i9dQZF1DWTRnup1IgL4a,Under the Stars,337606.0,36,31.694444444400002,0.0,223662.833333,29962.764705882357,0.361111111111,0.0,0.222222222222,0.0,0.0555555555556,0.0,0.5,0.0,0.0,0.0555555555556,0.0,0.0,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,832,37i9dQZF1DWVEt8B7a1H1M,Lost in the Forest,0.0,38,35.868421052600006,0.0,296935.65789499995,8364.236842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789473700002,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,833,37i9dQZF1DXcCnTAt8CfNe,Musical Therapy,45638.0,21,46.8571428571,0.0,308436.0,213535.76190476192,0.0,0.0,0.28571428571400004,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.28571428571400004,0.190476190476,0.047619047619,74.6666666667,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,834,37i9dQZF1DWVFJtzvDHN4L,Cinematic Chill-Out,923392.0,50,44.44,0.0,158601.2,183285.38,0.04,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.28,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,835,2f4rXblveCedKdU2adFgC8,Motivation Montage,147.0,46,24.152173913000002,0.0,218294.5,287563.1956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239130434783,83.3333333333,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,836,37i9dQZF1DWWC5ySVGqQA1,Jane Austen,100780.0,100,13.75,0.0,647704.83,2145.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6666666667,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,837,37i9dQZF1DX10uaP8FoDNe,Minimalism,518141.0,50,24.86,0.0,573641.72,38859.76,0.06,0.0,0.08,0.0,0.0,0.02,0.02,0.02,0.0,0.26,0.02,0.04,76.3333333333,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,838,37i9dQZF1DWSluGMsH1R9r,Perfect Concentration,51.0,39,46.8205128205,0.0,357233.487179,232201.87179487175,0.025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871794871795,0.0,0.179487179487,80.3333333333,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,839,5QZZbWjNVjynssxTuO3f0f,Top Picks Pop Culture,69086.0,20,35.8,0.0,229292.15,336704.4,0.35,0.15,0.2,0.15,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.3,81.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,840,37i9dQZF1DXcbK8HZQNxAq,Indie Classical: Composed In 21st Century,89528.0,50,18.74,0.0,336312.34,14561.4,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.36,0.06,0.0,68.6666666667,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,842,37i9dQZF1DX2FJ4E5eMYdk,Psych & Groove,32781.0,53,31.1886792453,0.0188679245283,266861.943396,32014.660377358487,0.264150943396,0.0,0.28301886792500003,0.0,0.056603773584900006,0.056603773584900006,0.490566037736,0.0377358490566,0.0,0.0,0.0188679245283,0.0,66.6666666667,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,843,37i9dQZF1DX9XIFQuFvzM4,Feelin' Good,366580.0,100,53.03,0.0,173909.42,377947.21,0.59,0.0,0.81,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.47,0.14,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,845,6NjugpbMNtXAtbv3NIbb3j,Spotify House Thursday,480.0,20,18.3,0.0,229433.7,311591.2,0.75,0.15,0.4,0.0,0.0,0.0,0.6,0.2,0.1,0.0,0.0,0.15,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,846,37i9dQZF1DXdXKIWnpyigm,This Is: Ryan Adams,16935.0,56,33.5,0.0,243336.821429,280155.4107142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,847,1uIp2WHCf6ODHxHRPmjWG5,Rest & Relaxation,89653.0,36,46.861111111099994,0.0,253772.194444,546611.7777777779,0.416666666667,0.0,0.972222222222,0.0,0.19444444444400003,0.0,0.888888888889,0.0,0.0,0.0,0.138888888889,0.277777777778,79.6666666667,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
