,playlist,name,followers,num_songs,av_song_pop,pct_explicit,avg_dur,av_artist_followers,pop_pct,rap_pct,rock_pct,hip_hop_pct,country_pct,metal_pct,indie_folk_pct,rnb_pct,edm_pct,classical_pct,jazz_pct,popular_artist_pct,top_3_artist_av_pop,top_artist_pop
411,37i9dQZF1DWXLeA8Omikj7,Brain Food,1856471.0,50,57.68,0.0,196525.86,217286.84,0.06,0.2,0.0,0.06,0.0,0.02,0.18,0.02,0.18,0.0,0.0,0.06,84.3333333333,91.0
412,37i9dQZF1DXdPDNJUpSKbP,Chill Party,711.0,56,25.125,0.0,276358.767857,144960.01785714287,0.267857142857,0.0535714285714,0.107142857143,0.107142857143,0.0178571428571,0.0,0.678571428571,0.428571428571,0.0357142857143,0.0,0.0535714285714,0.0178571428571,76.3333333333,81.0
413,37i9dQZF1DXbkXuVxdOs6L,Spotify House Tuesday,146.0,15,18.0666666667,0.0,208238.866667,308440.93333333335,0.6,0.0,0.266666666667,0.0,0.0,0.0,0.866666666667,0.133333333333,0.266666666667,0.0,0.0,0.266666666667,81.0,81.0
414,37i9dQZF1DX6FpuSJJgdDF,Smooth Morning,413460.0,47,42.0,0.0,249287.702128,125119.02127659574,0.297872340426,0.0212765957447,0.106382978723,0.0,0.0,0.0,0.191489361702,0.0425531914894,0.0212765957447,0.0,0.0,0.0851063829787,81.0,81.0
415,37i9dQZF1DX2Nc3B70tvx0,Ultimate Indie,21611.0,50,53.48,0.0,242809.38,105323.36,0.4,0.0,0.4,0.0,0.0,0.0,0.62,0.16,0.0,0.0,0.0,0.1,77.6666666667,78.0
416,1517hhPIVwA9EN41krpZo3,Best of 2016: Ultimate Indie,20583.0,50,54.1,0.08,219306.02,281798.34,0.7,0.0,0.5,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.18,82.6666666667,84.0
417,37i9dQZF1DX30HHrCAl4ZG,Underground Hits,1453321.0,50,55.78,0.02,221749.28,54079.72,0.32,0.04,0.18,0.02,0.0,0.0,0.54,0.22,0.02,0.0,0.0,0.08,77.3333333333,78.0
418,37i9dQZF1DXdbXrPNafg9d,New Indie Mix,498507.0,100,43.24,0.02,216121.46,67621.48,0.34,0.01,0.31,0.03,0.0,0.0,0.5,0.14,0.0,0.0,0.01,0.03,77.3333333333,80.0
419,37i9dQZF1DX4TnpT6vw5rE,Atmospheric Calm,474209.0,100,34.35,0.0,278134.76,87246.9,0.16,0.05,0.26,0.24,0.0,0.0,0.22,0.12,0.01,0.04,0.16,0.0,74.0,74.0
420,37i9dQZF1DX889U0CL85jj,Chill Vibes,720941.0,100,52.76,0.09,214988.83,38035.16,0.23,0.01,0.0,0.01,0.0,0.0,0.34,0.14,0.01,0.0,0.0,0.05,83.3333333333,89.0
421,37i9dQZF1DWTLrNDPW5co2,In Electric Dreams,50990.0,68,38.6617647059,0.0735294117647,271926.117647,272396.0882352941,0.602941176471,0.0294117647059,0.161764705882,0.117647058824,0.0,0.0,0.514705882353,0.205882352941,0.0441176470588,0.0,0.0294117647059,0.0735294117647,82.3333333333,87.0
422,37i9dQZF1DWSp9aN7lDNHp,This Is: The xx,113517.0,30,58.7,0.0,232178.7,2324338.6,0.866666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.133333333333,0.0,0.0,0.0,0.866666666667,79.0,79.0
423,37i9dQZF1DWTMR78LDoAZC,Alternative Pride,49768.0,50,33.6,0.06,215148.38,263726.94,0.76,0.0,0.56,0.0,0.0,0.02,0.62,0.12,0.0,0.0,0.0,0.06,77.6666666667,79.0
424,37i9dQZF1DX4yLn8TpmS3h,Years & Years: Pride,875330.0,26,36.0,0.115384615385,193982.961538,634374.8846153846,0.615384615385,0.115384615385,0.153846153846,0.0769230769231,0.0,0.0,0.5,0.307692307692,0.0384615384615,0.0,0.0384615384615,0.192307692308,85.3333333333,88.0
425,37i9dQZF1DWZtZ8vUCzche,Songs To Test Headphones With,100904.0,100,41.13,0.0,308564.47,481283.32,0.37,0.07,0.56,0.19,0.05,0.04,0.36,0.05,0.0,0.05,0.24,0.16,85.0,86.0
426,37i9dQZF1DX91UQmVbQYyN,Women of Indie,82825.0,82,40.1829268293,0.0487804878049,231594.317073,281531.48780487804,0.80487804878,0.0121951219512,0.548780487805,0.0853658536585,0.0243902439024,0.0,0.878048780488,0.439024390244,0.0,0.0,0.0,0.0853658536585,81.0,84.0
427,37i9dQZF1DWVUfzMW62egm,Hangin' There,140274.0,50,31.88,0.0,218525.16,229879.12,0.76,0.0,0.54,0.0,0.0,0.02,0.76,0.02,0.0,0.0,0.0,0.08,78.6666666667,79.0
428,37i9dQZF1DX3WjJ1GtIECN,Not Quite Awake Yet,4469.0,23,59.0434782609,0.0,253282.521739,994992.4347826086,1.0,0.0434782608696,0.913043478261,0.0,0.0,0.0,1.0,0.0869565217391,0.0,0.0,0.0,0.173913043478,81.0,82.0
429,37i9dQZF1DWUqrCZuubr1Q,A Mellow Indie Odyssey,80807.0,100,20.31,0.0,245689.22,463809.29,0.76,0.01,0.68,0.01,0.19,0.0,0.86,0.16,0.0,0.0,0.0,0.14,88.6666666667,99.0
430,37i9dQZF1DX55vgfGaIdlF,After Party//Come Down,245099.0,51,40.9803921569,0.078431372549,247120.54902,703288.2549019608,0.725490196078,0.0980392156863,0.274509803922,0.117647058824,0.0,0.0,0.862745098039,0.705882352941,0.0,0.0,0.0196078431373,0.21568627451,89.3333333333,95.0
431,37i9dQZF1DX3aQIf4svHj6,TransAtlantic Lullaby,753531.0,59,31.2711864407,0.0,252838.0,409566.3728813559,0.796610169492,0.0,0.474576271186,0.0338983050847,0.0169491525424,0.0,0.864406779661,0.118644067797,0.0,0.0,0.0,0.169491525424,80.6666666667,81.0
432,37i9dQZF1DX9XdJRfSK6a0,An Instrumental Sunday,13.0,43,37.1162790698,0.0,202736.674419,145037.83720930232,0.348837209302,0.0232558139535,0.279069767442,0.0232558139535,0.0232558139535,0.0,0.348837209302,0.0,0.0232558139535,0.162790697674,0.0,0.0232558139535,74.3333333333,79.0
433,37i9dQZF1DX0dJUq72uE6R,Spotify House Friday,137.0,19,41.1052631579,0.789473684211,245012.052632,522857.4210526316,0.789473684211,1.0,0.0,0.894736842105,0.0,0.0,0.368421052632,0.368421052632,0.0,0.0,0.0,0.578947368421,89.0,93.0
434,37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,25140.0,92,44.7391304348,0.0869565217391,256278.565217,336661.20652173914,0.369565217391,0.326086956522,0.152173913043,0.260869565217,0.0,0.0,0.423913043478,0.565217391304,0.0108695652174,0.0,0.184782608696,0.152173913043,89.6666666667,93.0
435,37i9dQZF1DX1wNY9tfWQsS,Women of R&B,17946.0,80,52.1625,0.05,250380.3,760057.4125,0.7,0.5125,0.4,0.4875,0.0,0.0,0.2,0.625,0.0,0.0,0.2125,0.2,91.0,95.0
436,37i9dQZF1DWVs8I62NcHks,This Is: Disney,250741.0,58,41.3620689655,0.0,161395.431034,571112.7413793104,0.224137931034,0.0344827586207,0.0862068965517,0.0344827586207,0.0172413793103,0.0,0.0862068965517,0.0344827586207,0.0,0.0,0.0172413793103,0.120689655172,91.6666666667,93.0
437,67zOV0qxT0TT8JEHZDCBDd,Miguel,116250.0,10,56.0,0.2,207187.7,1193649.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,85.0,85.0
438,37i9dQZF1DWZAkrucRF6Gq,This Is: Daft Punk,171258.0,30,56.6,0.0333333333333,284261.366667,3983113.566666667,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.966666666667,92.0,95.0
439,37i9dQZF1DWTJNOeepZTGy,Wine & Dine,148441.0,45,43.4888888889,0.0444444444444,291629.977778,322937.64444444445,0.511111111111,0.422222222222,0.311111111111,0.4,0.0,0.0,0.244444444444,0.644444444444,0.0,0.0,0.2,0.111111111111,80.0,80.0
440,37i9dQZF1DWVGy1YP1ojM5,Silk Sheets,12472.0,50,45.84,0.02,205317.34,33321.62,0.12,0.1,0.0,0.32,0.0,0.0,0.4,0.36,0.0,0.0,0.0,0.08,78.6666666667,80.0
441,6jbGdICAmvGjlURC1gcgRe,Get Lifted,5992.0,30,35.9,0.1,235067.3,870954.6666666666,0.666666666667,0.633333333333,0.0666666666667,0.5,0.0,0.0,0.533333333333,0.633333333333,0.0,0.0,0.1,0.233333333333,87.6666666667,93.0
442,37i9dQZF1DX5xFQkXoZxdM,This Is: Trey Songz,85884.0,41,58.5365853659,0.487804878049,237565.195122,2284509.3170731706,0.975609756098,0.975609756098,0.0,0.975609756098,0.0,0.0,0.975609756098,0.975609756098,0.0,0.0,0.0,0.975609756098,85.0,85.0
443,37i9dQZF1DX4ELVW61Sklr,Soulful Christmas,96993.0,51,33.3921568627,0.0,258392.490196,447397.6862745098,0.607843137255,0.509803921569,0.196078431373,0.490196078431,0.0,0.0,0.078431372549,0.588235294118,0.0,0.0,0.0588235294118,0.176470588235,83.3333333333,85.0
444,37i9dQZF1DWWhBhYl3ZMvY,This Is: Rihanna,742014.0,36,64.4166666667,0.305555555556,230045.666667,14249412.388888888,1.0,0.0555555555556,0.0,0.0277777777778,0.0,0.0,0.0,0.888888888889,0.0277777777778,0.0,0.0,1.0,95.0,95.0
445,37i9dQZF1DX4jryqtEni7d,Genre Bender,347071.0,30,45.6333333333,0.6,235910.433333,919965.6,0.5,0.6,0.0,0.466666666667,0.0,0.0,0.466666666667,0.466666666667,0.0,0.0,0.0,0.366666666667,91.6666666667,99.0
446,37i9dQZF1DX2Ma8k80RiMN,The Sweet Suite,935149.0,50,46.66,0.06,282603.86,420765.42,0.6,0.48,0.36,0.46,0.0,0.0,0.3,0.74,0.0,0.0,0.1,0.14,85.0,88.0
447,37i9dQZF1DXao0JEaClQq9,Women of Fresh Finds,0.0,100,21.9,0.07,222326.9,7444.03,0.12,0.02,0.04,0.03,0.0,0.0,0.23,0.09,0.0,0.0,0.0,0.01,72.6666666667,78.0
448,37i9dQZF1DXaX7xgI3f7y8,Evening Groove,692.0,25,24.44,0.04,240461.24,269240.52,0.76,0.8,0.08,0.8,0.0,0.0,0.08,0.88,0.0,0.0,0.0,0.04,74.0,76.0
449,37i9dQZF1DX177vQ7mVRmP,This Is: Bruno Mars,1230232.0,38,68.4736842105,0.131578947368,224840.552632,7712624.184210527,1.0,0.947368421053,0.0,0.0789473684211,0.0,0.0,0.0,0.0263157894737,0.0,0.0,0.0,0.973684210526,92.3333333333,93.0
450,37i9dQZF1DWWNQEmXRHxVe,Halftime History,12225.0,91,40.6263736264,0.0549450549451,236743.307692,2408486.098901099,0.626373626374,0.186813186813,0.43956043956,0.0989010989011,0.032967032967,0.021978021978,0.142857142857,0.164835164835,0.0,0.0,0.0879120879121,0.593406593407,93.0,93.0
451,37i9dQZF1DX4WgZiuR77Ef,All Funked Up,1015.0,73,37.0547945205,0.013698630137,250569.958904,238459.87671232875,0.041095890411,0.041095890411,0.178082191781,0.041095890411,0.013698630137,0.013698630137,0.013698630137,0.027397260274,0.013698630137,0.0,0.232876712329,0.027397260274,84.3333333333,92.0
